text,normalized_rating,price,sentiment_score,combined_score,product
"This is a great receiver for building a moderate home theater system.  It's economical and performs well with products containing HDMI functionality.  Also, it has two DTS inputs for your CD players or other products with optical outputs.",0.911111111111111,,0.24375000000000002,,PlayStation
"high MP count, 3D capable, sturdy, compact. high MP count, 3D capable, sturdy, compact. high MP count, 3D capable, sturdy, compact.",0.8,,0.18000000000000002,,PlayStation
"Just bought this set yesterday at Costco for $799.  Great set, so far, but it's the first large flat screen I've owned.  Easy set up, great picture, and I love that I can stream Netflix directly to it with the built in Internet widgets and Internet TV.  Haven't had the crackling issues as mentioned in another review.  Hopefully I'll have this set for a long time.",0.6666666666666666,,0.3122619047619048,,PlayStation
"The Sony web is hard to use because there is a long time lag between the issuance of a temporary pass word and the recognition of that same password by other parts of the Sony web. The resulting problem was that I had to wait one to 12 hours for the newly issued password to be recognized. The resulting error message was ""Password has expired"" which caused lots of confusion and wasted time. Sony is aware of this problem. Netflix has the same problem.",0.8,,-0.035037878787878785,,PlayStation
The camera is so compact and provides so many features. The video recording quality is very good. I will recommend this camera.,0.8,,0.705,,PlayStation
"Considering all of its features, I can't believe I got this receiver for the price it wa slisted as at the time of purchase. A receiver with this thing's capability under $200 is a steal to me. All I need are two more speakers to get to 7, and I'll be complete.",0.911111111111111,,0.3,,PlayStation
As advertised. Great.,0.8,,0.8,,PlayStation
"The good - Very good image quality for both stills and video, especially in low light situations.<br /><br />The bad - This is an area that rarely gets reviewed - audio quality for videos. I've owned this camera for several months and I realize now that the audio suffers from capturing low bass without distortion, especially at higher volumes (i.e. concerts). This seems to be a common limitation for any camera that uses mp4 or AVCHD compression format. Also, when there is low bass playing in the background outdoors, this camera doesn't quite reproduce the environment to where you feel like ""you're there"", and the vocal clarity isn't quite up par to where it can rival a good external microphone or a better built-in microphone like the one on the Canon SX1 IS. The overall frequency range is not quite the best I've heard from a point and shoot camera. It still has a ""tinny"" sound characteristic. This becomes especially noticeable when playing the files on a higher end home audio system and even my Klipsch 2.1 multi-media speaker system. Compared to my old Canon SX1 IS, which uses the less-compressed .mov format (which is still my reference camera for audio quality), the sound quality is definitely inferior. I produce videos to eventually watch on my high end home theater system, so audiophile sound quality is a definite requirement for me. If Sony can improve on this, they could have the perfect compact point and shoot camera in their hands. I was hoping that this camera could replace my much bigger and heavier Canon SX1 IS, but still didn't quite make it in the audio quality area. I just wish that for a camera with such amazing video quality, as others have stated, would match it with equally good uncompressed, CD-quality audio. Update 2/8/12: Looking further into this audio compression issue, the audio bit rates are as follows for both channels - 256 kbps for AVCHD at 24 mbps and 128 kbps for mp4 (uncompressed audio is over 1450 kbps bit rate like on the Canon SX1 IS).",0.9333333333333333,,0.20152380952380952,,PlayStation
"Amazing TV. We set it up and connected it to our home theater system and love it. After connecting the ethernet we are excite dto see aboutusing some of the services. the only unknown is getting 5.1 optical quality of the internet providers like Netflix from the TV out to the sony receiver. The picture is striking, even in bright light.  The features; USB, PC,etc are all wondeful. Great value for the price.",0.7555555555555555,,0.42500000000000004,,PlayStation
this is the best 4k tv of 2017,0.8888888888888888,,1.0,,PlayStation
"At one point in my life i was an avid sony fan.  Ive owned several Sony Trinitron TV's as well as various other Sony products.  I do not think this TV is worth its price point.  I was in the market for a new 32 inch LCD to replace my old 32 inch Samsung LCD from 2005.  I really was only going to consider another samsung or a sony, because of how pleased i am with my playstation 3.  I'm going to start by saying that the XBR9 has a nice picture, but thats where it ends.  The TV takes an honest 30 seconds to turn on, had an extremely cheap build quality, pathetic sound, and a design that is just not on par with a comparable samsung. The tv cant even pivot on its base.  The base of the tv is one of the cheapest looking piece of garbage bases that i have ever seen.  The set does not deserve the XBR branding.  In the end when i saw the samsung LN32B640 right next to the XBR9 at best buy there was no comparison.  The XBR looked like it was a VIZIO next to the samsung.  Needless to say i went with the samsung.  Take my advice go look at this tv in person before you make a decision.",0.8,,0.07032172373081463,,PlayStation
"This receiver has met or exceeded all of my expectations. I used it with a 5.1 Polk speaker setup. There are connections for two subwoofers but you only need one.<br /><br />The sound output is great. The higher sounds are clear with no tinniness, and the bass sounds from the subwoofer really help bring the overall sound to life. Use the Auto Calibration to start, then use the Manual setup to adjust to your liking. I ended up increasing the volume of the rear speakers a lot so I can really hear the sound behind me.<br /><br />The inputs offer both HDMI for newer devices and A/V inputs for older devices.<br /><br />The only critique I have is that there was a quite a lot of setup necessary to get everything working properly. The HDTV setup was fine, just make sure that the input is set to ARC, if your TV offers it.<br />The main difficulty I had with the setup was to get my Wii and Blu-ray player hooked up with the older video settings. First, when I plugged it in, nothing worked. Then, I got the video but no sound, then the sound but no video. I think the receiver may not identify the input at first. Try turning the receiver off and then on again to get it to recognize the input. Also, the input from the TV will be different for A/V input.<br />Once I got both the sound and video working, the sound came through the speakers but only the front ones, not the rear. I tried changing all of the settings on the Speaker settings menu with no luck. The speaker pattern only listed options with two or three speakers so I thought I was out of luck. Then, I spotted a clue in the manual under the Audio Settings. It was the Sound Field. The default setting was 2 ch stereo. I changed it to Multi Stereo and TA DA! It worked great. I learned that there is a difference between Linear PCM (what the TV uses) and Dolby Digital (what the Wii and Blu-Ray player use), which is why the TV had been working but not the other inputs. So to sum up, the process took a long time, but in the end everything works exactly as I had hoped.<br /><br />I would definitely recommend this as a first time receiver to anyone interested in having surround sound for their TV, Blu-ray player, or video game system.",0.911111111111111,,0.17296747967479678,,PlayStation
"While I am fairly technologically savvy, I am not a technophile. I have a strong bias toward Sony, so take that into consideration.  This TV was easily set up, including connecting it to our wireless internet network, and setting up our Netflix account on it.  Now we can directly watch movies from our ""Instant Queue"" on Netflix on the TV, with no wires. The picture is great, the controls intuitive.  We are just starting to utilize the other functions, but for a basic viewer who wants to watch movies this is a good solution.  I am very happy with the TV and would recommend it.",0.6888888888888889,,0.35347222222222224,,PlayStation
"I bought this nearly two years ago as a gift for my boyfriend's birthday (along with a speaker set), and we still use this now as our main receiver in the living room. The system automatically turns off when it's not receiving a signal from the cable box or video game systems, which saves us power and keeps an image from burning into the TV if we forget to turn it off. We haven't had any problems with the system or remote at all - all the connections still work great (through three moves now), and there's plenty of HDMI inputs for all of our various entertainment stuff. This is an awesome system for the price and I would recommend it to anyone.",0.8444444444444444,,0.22380952380952382,,PlayStation
"Very nice unit, doesn't do something's like a high dollar unit might, but I knew that before hand and got what I paid for.",0.911111111111111,,0.47000000000000003,,PlayStation
"I sit looking next to my 46V4100 which is about to go back to Amazon.<br /><br />It's a good TV, a VERY GOOD TV.<br /><br />But it's not a great TV.<br /><br />If you are primarily a gamer, get this set.  I played 360 on it and loved it.  Smooth motion and bright, vibrant colors even after using custom settings [use the W4100 settings on avsforum]<br /><br />If you watch mostly HDTV over the air, on cable or via satellite get this set.  It handles HD very well though the ultimate quality will be driven by the source material.  Sharp picture, good colors and solid black performance.<br /><br />If you watch sports in HD, get this set- it's your best bang for the buck.  I watched baseball and basketball and both looked incredible.<br /><br />If you watch SD, get this set and watch your programs in pillarbox mode- the TV can only do so much with 480 lines blown up to fit in a 1080 line space.  I have a 3 year old Panny 720p plasma that handles SD be3teer than this TV, but I expected that.<br /><br />If you want to build a home theater- that's the rub.  The TV I got has uneven backlighting which makes dark screens look like they have small areas of cloudiness.  I see it on credits screens and other dark screens [like transitions to breaks, fade outs] and when I do it drives me crazy.<br /><br />Any other time, I'm ecstatic with this television.  It's a really solid performer and if it wasn't for the backlight issue - an issue I wouldn't notice most of the time I watch the TV - I'd gladly give it a 5 star review.<br /><br />It's that good, and I'm still that torn about my decision to return the KDL-46V4100.",0.8888888888888888,,0.21166666666666664,,PlayStation
"Great picture, great sound, takes up little space... But my streaming through Roku froze one night, and I pulled it out eventually when it wouldn't start back up. That must have caused some kind of surge (or the surge caused the Roku to freeze), but ended up with horizontal green and white stripes and static no matter what I did, unplugged everything etc. Took to a super reputable repair shop near me - Sony's warehouse for accepting warranty repairs is a two hour drive away... They tried several special parts etc, but couldn't fix it. He told me this isn't the first Sony he's seen that's done this and recommended Samsung or LG. Bummer.",0.8888888888888888,,0.283531746031746,,PlayStation
I've had it nearly 6 months now and no problem except android crashing very occasionally. That makes me have to unplug the set and plug it back in for a reboot. The picture is awesome. Have watched some 4K blue rays in which the colors just made me think WOW in my head. The remote lag is almost nil. The menus fly by. Bluetooth was recently added in a firmware update and  my Sony headphones pared without problem.<br />I highly recommend these set!,0.8888888888888888,,0.21000000000000002,,PlayStation
After first purchasing a Samsung I decided to return it and buy this.  The picture is AWESOME and overall I couldn't be happier with my purchase.,0.8888888888888888,,0.4166666666666667,,PlayStation
"Well I did a bunch of research on the different LED LCDs and had narrowed it down to the Samsung and this based on specs. Aesthetics was an important part of my decision because of the way my house is laded out the TV is right there. I really liked the thought of the Gorilla Glass and WOW this set looks amazing even when its off! Especially if you like contemporary styling.<br /><br />In my opinion the picture is amazing, the black seemed darker compared to my old 42"" Sony LCD. The 3D works very well but so far the content is limited. If you have a PS3 there are a couple of games that will blow you away. But I will have to admit it's still kind of gimmicky. For example while its really cool to see the 3D I don't ""want"" to see every movie in 3D. OH, one REALLY nice feature is a complete set of 3D demos. For example video samples of Movies, Games, and Sports from ESPN 3D. Great feature to demo the 3D functionality.<br /><br />I stream Netflix and Amazon Prime and even over the built in wireless has worked very well for me. As well as the built in YouTube client. I haven't messed with the built in web browser but have pulled it up a couple of times and it seemed very slow to pull up Sony's site. But, still cool that its there!<br /><br />The built in iManual is a nice touch.<br /><br />The channel guide for the over the air TV seemed pretty nice as well.<br /><br />One thing not the greatest but no big deal is the first time say you click the home button it can take few seconds to come up. This is like a menu system to select thru all the different built in content.<br /><br />I've had this set for about a month now and have really enjoyed it ON or OFF!!",0.8,,0.26060545935545937,,PlayStation
love the TV and it works great!,0.911111111111111,,0.75,,PlayStation
"This receiver has served me well enough for a while now but it does have one issue, or at least my specific unit does. Sometimes it turns off and on, even going as far and getting stuck in and off/on loop. It doesn't happen all that often so I've grown to deal with it.",0.911111111111111,,-0.049999999999999996,,PlayStation
"everything you want in a 46 inch tv,  its color is great and picture quality is outstanding,  I will buy again",0.911111111111111,,0.65,,PlayStation
"I bought this receiver and plugged with 7.1ch BOSE, Works perfect! you can manage all your gadgets from here.",0.911111111111111,,1.0,,PlayStation
"Great little camera.  Has a few features that are gimmicky for me but others that are also very convenient.  Great, compact camera",0.9333333333333333,,0.20208333333333336,,PlayStation
"I really love this thing, but I had to do some serious research to figure out how to use optical S/PDIF sound with DVI video from my computer. Lots of forums, lots of instruction manual, no real answers. Here's how I did it:<br /><br />I played some music on the computer, plugged my optical audio cable into the receiver and chose SAT/CATV as my receiver source. I hit [INPUT MODE] on the remote until it showed OPT on the display (this might be default?). No video but sound came through. Then I used a DVI to HDMI converter cable and plugged that into HDMI input 3 (the  SAT/CATV input). I got sound AND picture. - both worked! I think the important thing is to establish the S/PDIF audio signal before you give it the (audio-less) HDMI video. When I tried it the other way around, it would show picture with no sound when I plugged in the optical cable.<br /><br />I guess it's kind of a hack, but hey, it works!",0.911111111111111,,0.19015151515151515,,PlayStation
Love the smart headphones that turn off volume to TV when headphones on and even pause Hulu when I take headphones off.,0.8444444444444444,,0.35714285714285715,,PlayStation
"I have a 52"" Sony XBR3 from 2007 and absolutely love it.  I had researched that set fully, and it was the best available at that time.  Since then, I've kept an eye out for the new sets, and I thought that if I ever were to buy another, I would probably head toward Samsung, with the LED backlights, 120Hz, etc.  So, when it came to buy this 37"" for our bedroom, I started the research all over again.  I saw the TVs in person, and the Samsung, in my opinion, was a clearly inferior picture.  I looked at Sharps, Panasonics, and the plasmas that were available.  In the end, my conclusion was that the XBR6 was the best set available. Yes, a bit more pricey than it's competitors (what Sony product isn't?), but I found it was worth it.  You quickly forget how much extra $ it costs (only, realistically, a hundred bucks or two), but you are reminded constantly when you are watching the TV how nice the picture is.<br />  The set has  a lot of customizable picture options that allow you to significantly change the appearance of the picture to your liking, even more than the XBR3 52"" I have.  No glare, beautiful set.  Can't go wrong.",0.6888888888888889,,0.3628787878787878,,PlayStation
"First of all, I've done tons of researching before settled with this TV. The brands I've considered are Samsung, Toshiba, Mitsubishi and of course Sony. I'll list the reasons why I end up choosing Sony.<br /><br />1. Picture quality. This set has a jaw dropping HD picture quality, and its BE2 engine does an excellent job processing non-HD signals. The highly rated Samsung's A650 also has excellent picture quality, but have to compromise with its reflective screen. Why deal with reflections when you can have a non-reflective screen with just as good pictures?<br /><br />2. Sound quality, this is by far the best sounding LCD TV in the crowd I've been researching for. Most people own a theater sound system, so they think this is a non-issue. I own a theater sound system too, but I only turn it on when watching DVDs or play certain games. It is just not as convenient, and power efficient to have just a single TV running. So sound does matter.<br /><br />3. TV Guide, nice touch, great for users without a cable box, none of other brands have this feature yet, except maybe Mitsubishi, but not nearly as nice.<br /><br />4. PIP and P&P, this feature is available even in composite video and S-video, unlike Samsung, its PIP available only in PC, HDMI and Component inputs. Similar models from Toshiba and Mitsubishi don't even have PIP.<br /><br />5. Good Value. Sony 2008's TV line up has significantly priced lower compare with its previous models. The V series represents the best value in its lineup. The S series is cheaper but lacking BE2 video processing, TV Guide, and P&P(Picture and Picture), just to name a few. Move up in the line up you get W series with 120Hz. 120Hz is really more of a hype than anything else. This set is already equipped with motion flow and 24P True Cinema, 120Hz make little to no difference.  It does not seem to justify the extra $300+ premium. If you absolutely want this latest technology, go with the W or Z series.<br /><br />With all the features you need, and excellent picture quality and sound, you can't possibly go wrong with this Sony set.",0.8888888888888888,,0.3499664224664225,,PlayStation
"Gee, this TV was really amazing for the whole 3 hours that it worked... and then it didn't. It just wouldn't turn on anymore, so I had to return it. I tried contacting Sony's customer service, which was a complete joke too. I would have chanced trying another one but was ALSO extremely disappointed that Sony has chosen to gut the PIP function by only allowing it to work with an attached PC. Hellooooo marketing fools, guys don't want PIP so they can do their taxes and catch up on facebook while watching TV, they want it to keep track of two programs at once. Lame.",0.7555555555555555,,-0.05833333333333333,,PlayStation
"So far this camera has been great. Pictures are very clear but color balance and exposure occasionally needs to be adjusted in Photoshop. Excellent zoom, and the movies are very large and clear. The GPS does take a while to find it's position and is not always correct. It's usually pretty close but did put me in Japan once while I was in Florida. Panorama shoots are kinda neat. I definitely purchase this camera again.",0.9333333333333333,,0.29539682539682544,,PlayStation
"After reading review after review, I was a bit skeptical with this purchase...especially since it is pretty expensive.  Well this has turned out to be a very good purchase for me.  I have had no problems with the blacks as some reviews mention.  t.v was really heavy and hard to put up on a wall mount; but other than that, the quality of the picture is awesome.  I have to add, this is my first high-def big screen and i couldn't be happier with this purchase.  I don't have anything to compare the 240Hz to, but I can't complain about the clarity on the screen.  Great purchase, do recommend.",0.7555555555555555,,0.14484848484848484,,PlayStation
"Well I've had my new TV for about a month now and it works as advertised. Excellent picture and vary fast refresh rate so no smearing during high rates of picture movement. I've played with most of the settings and right this moment I'm just using the standard display. I have used the 15 pin D connection to display HULU from my laptop and it works very well. I've also played with the sound settings and after using steady sound and clear voice went back to just standard settings. Music is very negatively impacted by using these setting to the point that movies especially have a very flat sound to them making it feel like your watching a pre-relase take before the music background was added.<br /><br />One thing that most people not having had a wide screen TV before should be aware of that without getting the HD feed you are losing a good portion of the reason for getting a TV of this type. I was using normal cable connection with just a standard feed and the TV display looked like crap most of the time. There were a few stations that came in Ok like the PBS type who mostly displayed HD as a normal course of programming but most of the channels you had to make up your mind if you wanted to watch bloated people or use other settings that either cut part of the picture out or use a standard setting that gave you a small 4:3 screen. While this might seem like a very basic problem to people who have had HDTV's for a long time this was my first one I've had and the results were not good. I solved this issue by going to Direct TV and getting their HD and DVR package. A world of difference. I was able to crank the display up to it's full 1080p with outstanding results. I've been with Time Warner cable for about 25 years and was tired of it's programming anyway so it presented a good excuse to finally get away from them. We shall see how this works out. This isn't a plug for any satellite company just the one that seemed to offer the best package in my area at this time.<br /><br />This TV is not internet ready but with the ability of the set top box I have and Tversity media server software (free version) on my PC and laptop I am able to look at videos and pictures without having to connect directly to the TV. You do need though a set top box that can connect to the internet so it would be mostly the higher end ones offered by the company you chose. I moved my modem and router and sat them right on top of the set top box. It's a big rats nest of power cables now but I'm thinking about making some enclosure to hid most of the mess. This is one of those things where one thing leads to another. Getting a HDTV is a big change in your viewing experience and it causes some changes in how you set up things.<br /><br />One other issue that has nothing to do with the TV as such but has effected both my wife and me is the extra work your eyes go through watching a wider screen. It really gives the eyes a work out so expect to have very tired eyes if you watch TV for an extended time. One other issue was how bright the TV is at night. When a mostly white screen pops up it really can make you squint. This TV has a low light setting so it sets the brightness down at night but it still can hurt you eyes sometimes. There is a custom setting where you can play with all this picture settings but after spending a week or so trying to get it just right I went back to the standard setting. I might revisit this as I become more familiar with the whole setup I have now. Going to HD feed seems to also helped the whole experience and made it much better. So it's like anything else garbage in garbage out. You need an HD feed to really take advantage of this HDTV set.<br /><br />I have noticed that on this size TV that the speakers are not the best. It really shows up in the music channels and doesn't seem to have much dynamic range and has a little in a barrel sound sometimes. Another thing that you should have if possible is a 5.1 speaker system to take advantage of what this TV can put out for a sound signal. Our room is really too small and I'll be sticking with the speakers built in right now. I have noticed that the steady sound still doesn't do too much to cut down on the very loud commercials. I'm hoping the law that is going to be passed if it isn't already to limit sound spikes in commercials will take care of this issue, one can always dream :-). Like I had mentioned before with both steady sound and clear voice music is badly impacted but voices are easier to hear.<br /><br />The smallness of the room also dictated the selection of the screen size. I was pushing for a 37 inch but my wife didn't want something peeking over the window sill, women what can you do, LOL. It did turn out to be a good choice though as anything bigger and we would really have worked hard to catch all the action going on in the whole screen. I'm only about 7 or 8 feet from the screen so it covers most of my forward field of view which is very sufficient for us.<br /><br />So to sum it all up get this HDTV if you want a real HD experience and you have a small room that you need to fit a wide screen TV into. Plus remember you really need a HD feed to take advantage of a TV like this.",0.7777777777777778,,0.18707094959195786,,PlayStation
"Excellant TV - EZ set-up - fantastic price - instantly sync'd with my Time Warner DVR remote. BIG SCREEN. Would have given 5 stars except the box was open when it arrived, which I wasn't to happy about, everything was there, and it works great - super picture quality.",0.8,,0.2791666666666667,,PlayStation
So far it works really well. I have a velodyne subwoofer and it really performs. Better than the 5.1 I had before.,0.911111111111111,,0.25,,PlayStation
Sony BRAVIA KDL46BX420 46-Inch 1080p LCD HDTV is a great TV. The color is perfect and picture quality is crisp. The only thing less than perfect is sound but I can live with it.,0.911111111111111,,0.4274621212121211,,PlayStation
"Sony TVs are great! Best in class. Deep blacks. Rich colors. But, don't buy one without an extended warranty. When the LED panel goes out after 2 years you will end up having to buy a new TV.",0.6888888888888889,,0.5022727272727272,,PlayStation
Bought this camera for a trip to Disney World in August. Purchasing the camera from Amazon was a pleasant experience and I am pleased with the service I got from them. Once the camera arrived I took the time to read all literature as well as only using Sony disks in the camera.<br />The problem started after using the camera a few times (2-3) when trying to access the disk (remove the disk from the camera) the disk access door will not open. The first few times after it started not opening if I continued to try (4-6 times) it would finally open.<br />I was able to shoot my vacation but the last disk took 3-4 days for me to finally pry out of the camera nearlly breaking the door off to get it.<br />I will be sending this back to SONY for replacement or a refund (doubtful) as I'm sure they will FIX it a (Brand New Camera) and send me back a repaired suspect piece of junk.<br />A $600.00 camera shouldn't act up and break down within 1-2 weeks after receiving it. I thought SONY was a good product untill I bought this camera. My next purchase a Wide Screen HD TV won't be a SONY thats for sure.,0.7111111111111111,,0.1125781625781626,,PlayStation
"If you're looking for an LCD/LED, you can't go wrong with Sony's Bravia KDL46EX710. The picture quality is very solid, especially for gaming. My only complaint is that the picture isn't always consistent for viewing movies. The sound quality is very passable for the small rear facing speakers, but I would strongly recommend purchasing Sony's HT-CT150 sound bar to compliment the system.<br />This T.V. is a constant showcase to my friends who are always envious and wanting to upgrade to something like what I have. Gaming truly shines on this television. If you've ever tried a game on another set, this T.V. will most likely blow it out of the water. I've heard of people complain about motion blur, but I've only spotted it occasionally on blu-ray's during fast action scenes. And it was not nearly enough to ruin the experience. I love it, my girlfriend loves it, if you're on the fence about this product....GO BUY IT!!!",0.8,,0.09570932539682539,,PlayStation
"If you're looking for a great 37 inch HDTV, there aren't many choices.  I found Samsung, Sharp and Sony as the highest rated in this size.  Unfortunately all the best technology is only available at 40 inches and up, so you will be making some sacrifices to stay under 40"".<br /><br />PICTURE QUALITY<br /><br />One of the factors that influenced my decision was an Amazon review for the 37"" Samsung, which compared it to this Sony and claimed the Sony was 120Hz.  Let me make it clear -- this TV is NOT 120Hz.  It is 60Hz.<br /><br />Due to the fact this TV uses 8-bit processing instead of 10-bit, there is major banding of gradients.  As a web graphics professional it is extremely obvious to me, to the point of being annoying and distracting when there are scenes that have strong gradients.  But I may be more sensitive to this due to my profession.  Had I known that 10-bit processing alleviates this problem I would have made that a must-have feature for my TV purchase.  Other than the banding issues, I'm very happy with the picture quality.<br /><br />INTERFACE<br /><br />The interface for the TV is sensational.  Very adjustable, and very sexy and enjoyable to use.  The only nit is the interface for changing inputs.  If you are using a TiVo remote, you will find it tedious.  Pressing the input button will first show you a menu of all possible inputs. The one you are currently on is highlighted.  You must hit the input button again to highlight the next input.  Then you must wait a few seconds, and the TV will select the new input.  The interface insists on showing all possible inputs in the menu -- and there are ELEVEN!  Unused inputs are grayed out and cannot be selected.  Still, it's extremely annoying to see ELEVEN inputs when I'm only using two.<br /><br />HARDWARE<br /><br />The bezel is nice and thin, which means this TV doesn't take up much space for a 37-incher.  The Sony styling is very appealing -- much nicer than the best Samsung and Sharp in this size.  However, the status lights ( in the clear area below the TV but above the speakers ) are almost impossible to see in a well lit room.  It takes a while for the TV to turn on and it makes no sound when powered up.  Without the feedback of a green light, it can be difficult to tell if you've succeeded in turning the TV on.<br /><br />The TV is also quite thin and light.  I had no problems mounting it on a stand myself.<br /><br />EXTRAS<br /><br />It supports Bravia Link, which makes life with my Sony DVD player a lot easier.  By using an HDMI cable, the TV is able to control the DVD player.  The DVD player turns off and on automatically as needed and the TV remote can play, pause forward, etc.  One less remote on my coffee table.  Wonderful!<br /><br />This TV is also has a DMEX connector, so you can use all the latest pricey add-ons that Sony is making, like the Internet Video Link.<br /><br />REMOTE<br /><br />The included remote is one of the nicest I've had with a TV in a long time.  It looks beautiful, is simple, nicely sized, and doesn't feel cheap.  I only use the remote when I want to watch a DVD, so I may not be the ideal candidate to speak about the remote.  I did notice the channel and volume buttons are placed quite low and far away from the circular directional control.<br /><br />IN SUMMARY<br /><br />You make sacrifices today when you get a TV under 40 inches.  There's a lot to like about this TV, but it seems that the Sharp Aquos LC37D64U has 10-bit processing which makes a significant difference when there are scenes that require lots of subtle shades of the same color.  This TV doesn't handle those kinds of scenes well -- lots of banding.  I haven't seen the Sharp myself, but based on the tech specs I would advise anyone looking for a TV in this size and price range to check it out.",0.6888888888888889,,0.11259995791245792,,PlayStation
"I bought this TV as a Christmas Gift for my husband and I.  I spent months researching TVs and I learned a lot by doing it. I was tossed between the Samsung and the Sony. What did it for me was my son-in-law bought us a Sony DVD Surround Sound System and due to compatibility I decided on the Sony and I'm glad I did.  I'm in awe of this TV. Everytime I watch a Hi-Def TV channel I just can't believe the picture quality!!  It is nothing less than STUNNING!!  Having a Sony DVD and TV allows us to use either remote to work the volume control.  If you have a different brand of sound system I don't know if that's possible.<br /><br />We are both over 65. I'm computer literate whereas my husband can barely figure out how to program our clock radio!!  I wanted a Tv that wouldn't be complicated for him and this Sony TV fits the bill.  It's very user friendly. There are still some things he can't do, but mainly due to his stubborness to learn new things!!<br /><br />We have a router two rooms away from the TV and yet we get a strong wireless signal using a cheap-O router.  We are so enjoying streaming video from Amazon. As a Prime Member we get a lot of video for free.  We just watched 3 seasons of Sons of Anarchy on Amazon and we only paid for Season 3.  One and Two were free.  We saw great moves for free too.  There are Widgets built into the TV for Netflix, HuluPlus, YouTube, etc.  But we're happy just using Amazon. (As an aside, I wish Amazon would offer a monthly subscription for their pay videos (like Netflix) insteading of paying for each separately, but there are enough ""free"" videos to keep you happy for a long time without paying a dime as long as you have a Prime membership.<br /><br />We are so happy with this TV.  We've had it for almost a month now.  We haven't used the 3D yet but sure we will sometime in the future. It is a downer that Sony doesn't give you the glasses but as 3D gets more popular they will probably drop in price like everything else after it's been out awhile.<br /><br />My recommendation:  Buy this TV, you can't go wrong and you will be happy!!",0.8,,0.2791044372294372,,PlayStation
"Just bought this TV and have had it for just over two weeks now.  It's fantastic.<br /><br />I spent the last couple of months reading reviews, from Amazon, CNET, other sites. I had it narrowed down to the Samsung, Sony and Panasonic Plasmas.  After looking at all of the side by side, the samsung picture quality just wasn't on par with the Sony or Panasonic. However, of the two sets, the panasonic has a slightly better picture quality... but it's really only noticeable when looking at them both side by side. I didn't want to pay a $1k more for the panasonic - so I got the Sony and the Sony soundbar for the same price.<br /><br />Picture quality on the Sony is increadible.  Just watched Pacific Rim in 3D.... so, so great.  Color is fantatics, blacks are black, and the detail is flat out amazing.<br /><br />You won't reqret buying this TV.",0.8444444444444444,,0.11161616161616163,,PlayStation
"I've had this television for a week and a half now and couldn't be more pleased with it. I originally purchased the Vizio E701I-A3, but returned it after a month. The Vizio was a decent TV, but the picture washed out quite a bit when viewed from even a slight angle and it just wasn't an impressive picture. The picture quality of this Sony TV on the other hand, is absolutely stunning! It seems so lifelike. The Triluminous display is a real treat to watch. I don't know how Sony pulled it off, but the colors are fantastic. The display produces great flesh tones while at the same time making things like blue skies, green vegetation, colorful flowers, etc. look so vibrant, rich, and well, lifelike. The TV also has great blacks and handles motion really well. I used the Disney WOW calibration disk to adjust the display and only ended up adjusting the hue three clicks in the green direction, everything else was on the money right out of the box! I'm usually a bit sceptical about marketing statements like the one Sony has for this television ""Introducing a picture so lifelike, it's like looking through a window"", but I have to say that this statement sums it up quite well! The smart features are plentiful, work well, and the menus are well organized. It comes with two different remote controls, one is very simple and elegant, and the other has all of the bells and whistles. I can't say how well the 3D functions yet, but if it's on par with the rest of the TV, it will be top notch. The digital tuner is quite sensitive. The Vizio could find three stations, but this Sony found eleven. Both TVs were hooked to the exact same outdoor antenna. The only negatives I've found so far are the fact that you can't access the TV settings menus while using the Netflix app and the sound. The sound isn't bad at all, but it lacks a little in the low end, but I'd expect that from such a slim TV with downward firing speakers. I use a 7.1 surround system anyways, so for me it wasn't even an issue. Even if I could only use the built in sound I'd purchase this TV, the picture quality way outweighs any deficiency in the sound. I was thrilled with this TV from the first moment I powered it up and can honestly say that I like it more and more everyday!!",0.8444444444444444,,0.1968112244897959,,PlayStation
"Ive had this for a few years now, and combined with my BIC Venturi speakers its a great buy. Easy to understand menu, lots of inputs for my pc and other peripherals, but I do have one issue. When I try to use the RCA inputs with an mp3 player or ipod, the sound is all wrong. Very faint, lots of reverb, like im only getting part of the signal? So instead I play music through the HDMI to my pc. Other than that, i'd get another.",0.911111111111111,,0.0037037037037037277,,PlayStation
